-25819.43679742964,-25762.048279320286,-25711.732952274266,-25992.29394218104,-24584.65279124538,-17433.14472133317,-7266.2254927007625,-4776.065279409308,-6084.839604319255,-2905.8885013331396,-4951.698681626029,-4843.047090278875,-2693.4725545174792,-4921.822691151493,-4109.325424444217,-3427.4777701340654,-5555.684739858703,-4079.4341382105135,-4628.777469057858,-5274.415640442244,-4489.693548935037,-4540.955246164482,-6506.859640566949,-3675.9561160415287,-2889.1315260657684,-3061.7325141395327,-4010.413432198013,-4587.535952238385,-2591.5746762005524,-2573.459334741575,-4944.965999578706,-4452.001570758824,-2932.312952719817,-5324.004692427383,-5631.247060813785,-2943.698773645998,-5439.464160584878,-3606.387115129902,-4970.185115467028,-3826.7342379199927,-2939.065530376434,-3457.815685776114,-3493.872638937934,-4380.696485453299,-3828.4866454410176,-3083.929044220835,-4266.976355536407,-5983.741946387481
-25902.44949917183,-25841.9511770656,-25936.809553748197,-25536.770725340208,-24470.042883641305,-14249.363741750187,-10069.24754549564,-8499.466349127008,-4635.005667871639,-5939.908232229072,-5918.889094600911,-5714.867677184227,-4881.627022062558,-6572.568744461981,-5979.160035739071,-5379.082434963561,-4444.348429862475,-5697.679061663256,-5590.129215162928,-3966.904907036703,-2860.9896228661314,-7839.505018467016,-5603.747566570759,-3995.0753637580883,-5876.961273510963,-4159.836153988477,-4016.0304441814906,-6284.016297614552,-4229.7803073649175,-4129.096540132427,-5107.09212703212,-4362.20040409555,-3892.7871085979405,-2942.448961143712,-3662.477614629307,-4288.630079142552,-6642.6948375848615,-3857.3421751248684,-5254.725397538067,-5253.912078971248,-3698.089282651872,-4665.41230911465,-3639.9967550594047,-4796.9441263658055,-3557.57844014506,-3668.6735170968595,-3665.1296489862666,-3366.9175682047685
-25684.919197522,-25680.64685155542,-25893.711942513994,-25615.362546577464,-24441.991934918187,-13715.472470350767,-10032.490818204413,-4406.579615834177,-4596.666944553691,-3803.04623929357,-4624.8185863893905,-4737.952492102084,-4105.660982813654,-6092.087822184707,-3579.5850628274334,-3226.8619196281193,-4264.808046348319,-4444.683065679656,-3500.334422049705,-2417.2101757024648,-3188.5450953333047,-3553.6888326398216,-3663.09474882841,-3942.358305201134,-4430.069875727015,-6285.430216677465,-5110.786336881179,-5106.922012885328,-2660.0657681542298,-3466.8401438327787,-4353.588683147949,-3091.825198084823,-4658.730372085107,-4208.8096367575945,-3536.8404181694286,-4018.546903862442,-4437.454562097556,-3176.726168379402,-3409.7550530181943,-3937.5213708700944,-4123.8264337364935,-3578.0943697249077,-4301.600882508133,-5010.200474051137,-3794.3707351792095,-4575.974384414654,-3316.131817985887,-3771.026670569019
-25600.41673959487,-25724.59446085827,-25635.93358366099,-25806.59023603728,-24827.16893403515,-14956.209717505124,-4423.952906739177,-6289.070191264292,-6766.462130338994,-3779.2737655734004,-4541.149698823028,-6611.861035417693,-4329.556599091163,-4592.5604860647445,-3151.562008365014,-5390.538138124117,-4317.814661291341,-4445.002366866757,-5413.417383525706,-3897.676608144518,-3279.595434492379,-3648.363687402066,-4762.030681471187,-4097.847266516536,-2683.937834673039,-4461.899746084859,-5063.45134423384,-3246.59011951107,-2863.4002914582966,-4260.355830010567,-3161.064135067508,-3958.9519981225567,-3785.7656190528987,-3257.086381128197,-4604.423855150684,-3611.7244402997335,-4188.057020966412,-3387.792049026283,-4924.30321363942,-4244.149675422576,-4145.682070680421,-4859.6305551337455,-4712.968682011388,-3640.0924242991273,-4602.899788813907,-4677.789596158203,-3415.425824660523,-3302.896081193786
-26090.488198327468,-25880.21339605959,-25682.088034249613,-25812.621685394137,-24458.670627617015,-17096.908969502696,-9838.587677099351,-10400.353799275117,-6828.368752433378,-10444.884787773264,-6661.8557536486815,-7533.029529081436,-5166.258420502182,-4722.388828817584,-6039.440230680437,-4780.358535696831,-5649.619522363128,-4747.122214468754,-5774.045398896531,-5748.344005853377,-6456.951720524512,-4945.397797345253,-8169.745901219109,-3329.9041436818106,-6282.573827629216,-13576.0445776443,-4796.918131387366,-5432.474842441089,-4739.697614572525,-5073.2825301868925,-7126.416881061957,-4323.94941799756,-4688.136538290866,-3713.9982319843193,-4372.271351101395,-5801.739131502967,-4807.4572067766285,-2738.5098608907037,-3730.0413214787845,-5275.902888897197,-5615.130070627626,-5620.340470116901,-4691.738738463086,-7358.250109618981,-6558.14730498257,-4025.3299800292007,-6353.680008332836,-6449.732165004054
