-438741.22383907094,-477915.28979572037,-499559.2113706088,-463440.3882714085,-444635.1170315683,-460172.7380250086,-415014.5452405338,-502125.7683389407,-511311.9941271379,-533979.0511032437,-469410.0739191996,-540170.962170386,-567668.8836095654,-521082.7877810789,-433256.8871837354,-408694.5020911371,-465570.8721594541,-453530.9231528854,-480218.89136622386,-507511.2843165589,-447465.64048418426,-405622.68853246904,-419638.9826218475,-446627.1038383128,-447889.4304929823,-410024.66904606443,-397226.38121290883,-376415.0186419638,-380092.7688266928,-420014.5572423381,-472102.81963248237,-369985.8091424991,-430233.8239283948,-367763.8548939047,-451903.78286645544,-326644.34742946515,-370586.70915960823,-347739.38562760677,-420314.69549035316,-476005.4656459513,-431982.32420848694,-389920.69282235554,-314599.24886320095,-404084.6907332971,-295265.0075478843,-319122.5013995096,-401664.9168205367,-379785.4582758808,-345472.80243489414,-393701.0009031684,-390033.8632373732,-382974.31566082925,-287010.5807332792,-360112.1952761774,-341878.3324147575,-283747.4853646467,-344289.8307469277,-278031.21542266937,-345860.9084027226,-221548.49226495283,-205003.74960793267,-263550.3932093361,-254056.21058928082,-202801.00108008957,-258691.28766807052,-236988.41150083955,-245902.7523522863,-235842.90713646956,-186907.08382542082,-274342.5717073718,-241122.4396767751,-258316.62842032776,-263151.2603900003,-224549.45075170434,-243010.8329162549,-226838.67077091185,-166581.72785285374,-178772.29724624503,-199903.53991903717,-178947.52948527847,-107214.36102407401,-122575.06847815934,-79981.03516321412,-62559.196123901434,-102630.95890106643,-72426.76865460997,-105417.72132772242,-90978.68911884446,-104674.88549046475,-102052.61190508705,-43014.39580705817,-54349.643762681735,-78397.42652806407,-98739.25284681693,-63652.694865463425,-62940.313927572715,-75085.46017249471,-31810.841288300264,-64204.70778660716,-37092.56403655149,-59732.22001083004,-34301.3976458908,-44159.42930944442,-30487.274501537664,-29167.878172278157,-19616.943064874624,-29480.50961741783,-37586.90934247124,-26556.133077974464,-20610.917620942804,-28809.556017035284,-21376.188679675626,-24977.03896084846,-19950.191124159428,-22251.29961512607,-19616.949419830384,-19951.228313917454,-24661.82676569699,-24082.836781775997,-29133.52149345594,-20606.980213168852,-25621.08406139893,-19619.116479606448,-19617.511306210377,-19617.87813257468,-19951.006170032022,-19953.18977991251,-19949.53265017811,-26212.462337870267,-19953.512324050815,-19612.065602369246,-30994.345096853078,-19943.38240346965,-19615.761372936202,-24319.065103042514,-20607.814191819743,-19612.15751778754,-19619.382365552374,-19615.010875939126,-23021.402376656508,-19618.34673723343,-19947.86387965464,-19946.21735808683,-19612.570355197793,-20609.315557846843,-19617.922724427717,-30891.820619016842,-19613.620947922336,-24317.144077754692,-19616.65151877586,-19616.405635706204,-19615.709629230063,-19619.446630866125,-19619.25002964731,-19611.57155464257,-19612.97277661131,-19616.89772385353,-19945.081173101073,-19608.84823164984,-30235.8528936919,-19616.11475831282,-19615.46331994734,-19603.407082813366,-19619.27738132737,-19611.18268304257,-19709.77718033183,-19609.576984771513,-19617.922405509566,-19949.381083486507,-19617.74716242439,-19616.194304432178,-19620.646919198236,-28473.236101794755,-19616.818788622655,-19614.346700230122,-19606.228867309343,-19619.901267684752,-19615.39726626089,-19612.63398941588,-19610.71550273387,-19615.953833369782,-19618.960623532694,-19609.851411665913,-24108.23195918028,-19607.254690185368,-19617.746879899827,-19617.03070917609,-19613.048761484577,-19615.056514113625,-19613.14232055553,-19618.68589154265,-19616.952520463507,-19613.55895622783,-19618.589837865118,-19617.574062225707,-24600.813261809235,-19614.132186680756,-19618.758699519956,-19606.578928970695,-19620.452727564305,-19608.334140335024,-19615.518660185586,-19609.607363645762,-19611.10616722285,-19614.560101302242,-19610.0104126584,-19607.987408379267,-19618.695192748983,-19614.72433991793,-19940.67382502468,-19617.71525799153,-19615.799697638864,-19611.78885182605,-19617.67989854833,-19609.587973636026,-19611.868020576923,-19620.81184247087,-19613.041772003056,-19619.526597032072,-19612.05081509955,-19619.8551862225,-19616.38364275006,-19612.108315637928,-19616.93294678127,-19612.608670440204,-19617.21479818673,-19615.550141881104,-19612.245324443906,-19608.98381910236,-19611.495384079943,-19617.209742958144,-19614.68094830503,-19611.540149682,-19620.211449743118,-19610.611879141612,-19612.57686663619,-19617.1974348191,-19611.26708354508,-19613.981911916468,-19613.481207426797,-19617.50145488926,-19613.216622081432,-19618.06632097853,-19618.155616676053,-19615.274825976918,-19611.775408587462,-19942.98589364475,-19609.353107910014,-19605.53013946757,-19615.105148414663,-19620.55210730663,-19618.180259161436,-19617.919915654093,-19606.889646574837,-19605.02096698362,-19605.678363063063,-19615.137800185188,-19616.85981964487,-19605.957534140067,-19617.661960163805,-19613.46270364449,-19604.842251034657,-19606.08274225601,-19615.527996878696,-19616.75497903382,-19618.437892612405,-19617.315505162736,-19615.841199162012,-19609.010263947555,-19615.693464850174,-19604.66721786978,-19609.80379122528,-19613.487243208212,-19620.84259335296,-19613.72554906807,-19615.245755949094,-19613.361505303936,-19607.1966769738,-19607.55483779615,-19619.298911062866,-19619.04221202535,-19607.953036915205,-19614.435550141046,-19603.430730949818,-19619.707667939107,-19620.683561888687,-19614.605701929304,-19617.162136395007,-19610.05343672417,-19610.30215436828,-19611.436450256486,-19618.681902170567,-19620.728160179297,-19619.32777140748,-19617.20653847954,-19613.0666115879,-19608.505179696567,-19614.98542647985,-19614.957972592158,-19612.39215382735,-19607.52569078336,-19610.71308184708,-19611.872143019107,-19615.732017561084,-19611.88487989242,-19617.761293779145,-19619.09922113333,-19616.785805393058,-19615.684158224398,-19612.00734593312,-19610.23205914876,-19606.237795393434,-19616.849960332245,-19604.656661938923,-19609.718125718988,-19611.099647547642,-19613.85985772103,-19608.563097722003,-19610.960578977963,-19612.73263256518,-19616.67825331354,-19608.210921087113,-19610.052702223627,-19612.460117603416,-19612.18135720987,-19610.04033948232,-19610.677442265656,-19617.82182626429,-19618.03742345324,-19607.642110058267,-19606.966532678733,-19615.58475269342,-19612.275126172004,-19616.859675886513,-19614.702534635926,-19620.30508524918,-19619.873490824662,-19617.0042229785,-19621.062192553363,-19619.68208814449,-19611.571350375714,-20198.808824441185,-19612.15821151771,-19609.847173460264,-19614.238703197792,-19619.129487533006,-19616.818786391275,-19620.287146432165,-19618.057558380846,-19610.31094029964,-19618.85349404351,-19618.215221162096,-19616.666410211874,-19608.181138852335,-19608.991388547543,-19615.56119345991,-19614.196574412483,-19616.469181268934,-19604.896733378355,-19604.256222136606,-19612.196610534105,-19617.427334943088,-19609.45112619416,-19609.561537250574,-19606.575387055615,-19615.037530714613,-19610.31198750909,-19619.81953860042,-19611.2937204216,-19608.977361309866,-19616.847144916774,-19609.619604336563,-19618.37699028756,-19613.739867340886,-19608.62820746629,-19617.91423406816,-19614.57153369227,-19611.675106102954,-19609.04008548335,-19605.083544109104,-19606.225374845028,-19604.7994758663,-19615.03514464755,-19614.980661060217,-19613.222142440172,-19610.337091599118,-19613.108697507865,-19607.017147980874,-19619.924119446037,-19615.211346417716,-19617.009635801416,-19616.107442472614,-19619.258518425308,-19616.003243773543,-19611.9675253638,-19613.543003019335,-19607.269934345844,-19614.394621605326,-19616.32337099067,-19604.597317397558,-19613.091484690274,-19618.02208730443,-19613.14862317179,-19610.836784294912,-19617.343089850197,-19616.092116650045,-19619.894783600244,-19604.68198747577,-19611.24441555837,-19607.558705219137,-19616.775984363434,-19614.011135567354,-19609.31445662002,-19609.728027061745,-19615.792742632068,-19615.649964650685,-19604.56369006201,-19616.05263144455,-19616.916459121017,-19609.459299974325,-19608.71125060967,-19613.35666827332,-19618.73691137148,-19609.440179492092,-19608.417476196075,-19609.426936663865,-19616.082755022933,-19612.045495608025,-19614.336514186718,-19618.249383550698,-19607.866438024514,-19615.233132172474,-19603.240835564313,-19604.120546271217,-19609.24426160189,-19612.048181430066,-19611.661299457726,-19611.978923821545,-19618.303993280733,-19616.718351440108,-19618.248538949665,-19604.647617288956,-19614.33360326476,-19610.523599706536,-19611.033625320953,-19613.024856485867,-19603.84134061725,-19619.690952496832,-19613.379066548423,-19619.72588747571,-19605.39487543121,-19618.771666972312,-19610.01569383599,-19610.788180305633,-19618.968940434872,-19611.798305545122,-19613.1628072372,-19609.414486319853,-20319.15790221136,-19619.7142885055,-19612.767507441848,-19608.403660654007,-19613.532705658592,-19607.273545890068,-19607.42170061654,-19616.1176191239,-19619.224889436322,-19620.108080838516,-19618.657874669425,-19603.505497643753,-19618.083656039853,-19617.06625062959,-19604.869869429753,-19620.03308327929,-19617.785710290802,-19616.485820006248,-19609.95530952813,-19617.09098394297,-19609.16957778657,-19611.7525188217,-19618.274501034815,-19614.42899740823,-19607.57152272996,-19604.51564471656,-19605.268732329812,-19618.54083763349,-19606.714778058697,-19617.253015333637,-19610.84494128403,-19617.94253597027,-19616.86412418581,-19616.125484332577,-19607.37961752069,-19618.694240742443,-19606.255398868292,-19610.119749878206,-19605.610390038593,-19614.946382073256,-19612.51655791711,-19616.50467439783,-19610.704749036053,-19617.824885053993,-19608.495091418008,-19614.55829252324,-19616.225633638132,-19617.66654301365,-19620.17445047226,-19612.113828456357,-19616.55607388506,-19609.22599811205,-19615.655869269413,-19618.911329791168,-19611.8221541986,-19616.545944791917,-19613.854098430205,-19610.507788145664,-19615.507607639975,-19612.33375853867,-19611.624370630812,-19618.278053699,-19621.036040908923,-19616.01171560701,-19617.102650115892,-19619.82598551136,-19612.408154744073,-19614.095632234385,-19619.78799855112,-19618.904780478184,-20263.470327221457,-19607.950848668763,-19618.82774643866,-19617.763479998943,-19617.138286019897,-19612.81285243387,-19618.048710672534,-19617.999060613773,-19608.90321340764,-19618.909446917456,-19609.345309882025,-19615.135545147914,-19614.4550577518,-19619.369811461776,-19614.422208898963,-19615.957252202774,-19616.099547548372,-19607.870976627848,-19616.619846470858,-19603.670774426173,-19617.355075035022,-19618.02305285397,-19618.104474337797,-19616.582223583668,-19611.510882804097,-19619.467673984534,-19606.88485809149,-19615.19715077184,-19614.310236427584,-19617.279933655336,-19611.397472501856,-19620.68043530013,-19618.583781176654,-19609.00324721082,-19608.90397081574,-19617.12605614611,-19619.656448027392,-19619.605635955148,-19618.60141760749,-19609.40411375921,-19614.60062289541,-19617.418148522414,-19608.16309303264,-19617.44904264269,-19615.723369310777,-19610.275753093407,-19618.37747988235,-19613.379336308808,-19619.874906568897,-19607.85834101786,-19620.391419834872,-19617.841035197267,-19616.904871109655,-19620.957928973618,-19616.123798667948,-19609.314861120925,-19619.037899440442,-19619.487965913377,-19615.083710344985,-19613.3739929017,-19606.90391408172,-19617.58019799782,-19612.16275631794,-19618.46433435352,-19604.88386873706,-19618.3623006203,-19604.270608068433,-19615.797147438072,-19617.452896711482,-19608.616697068883,-19603.416021850317,-19617.8526956702,-19619.00601271606,-19607.030930731242,-19619.794614105693,-19612.190897780005,-19618.535952345886,-19618.04889944656,-19618.505239359547,-19619.236087340447,-19620.421301040347,-19620.6882337118,-19613.473280018283,-19618.796579603004,-19617.624804277064,-19619.812548264883,-19613.696147640756,-19607.24025816749,-19617.761515203838,-19612.62031911542,-19616.6438881223,-19615.500743981596,-19618.920472291768,-19611.39045941561,-19613.134775183717,-19619.584425339446,-19615.768296176906,-19617.682723645732,-19609.684107313395,-19616.935157595133,-19617.13841290862,-19617.818898401725,-19608.849688917653,-19614.763958913576,-19608.711913446787,-19611.22959029096,-19612.411174456705,-19618.584352032547,-19614.39071255351,-19609.98673651699,-19612.501288275096,-19608.78495308732,-19616.770758315582,-19617.697067085443,-19613.702467131163,-19617.923939747496,-19615.16960181556,-19618.62674041817,-19618.306290420584,-19615.73814666749,-19611.459506806917,-19619.340432680863,-19613.92295973645,-19615.948856249957,-19620.143252158596,-19617.140970428816,-19613.8280007405,-19608.824505284734,-19618.10893853903,-19608.271253180537,-19619.32124367431,-19606.894929642276,-19620.3266798828,-19608.587336422966,-19617.733650345468,-19616.774313836464,-19612.909434652724,-19604.773170378103,-19616.606548414853,-19616.416362739725,-19613.77517999343,-19613.590676679036,-19608.8407584002,-19618.054774979457,-19617.52963763163,-19611.06547040538,-19620.94748412147,-19611.769879728345,-19614.636728787395,-19614.964273356538,-19610.77674878234,-19619.82625920649,-19615.168668501366,-19610.122461873536,-19619.396629787745,-19611.701692657643,-19616.770380366328,-19614.81531500181,-19606.67998888517,-19608.663992253565,-19607.770103524712,-19617.756732329133,-19611.97765866819,-19619.068453834487,-19607.80848805085,-19608.63512414117,-19614.356791195583,-19617.360106100474,-19619.81383642845,-19615.28726885233,-19613.267079080713,-19614.703763694368,-19605.38665237034,-19618.863243229083,-19616.38371734817,-19617.88476654776,-19610.110773021235,-19617.747568121355,-19619.29090801486,-19608.720477739687,-19604.27751612918,-19616.65960473483,-19612.2439737372,-19613.398461150216,-19608.911237794524,-19615.85654704524,-19619.038699662622,-19607.038025567217,-19609.468175999424,-19613.323839530778,-19616.85470832305,-19605.132704455867,-19613.32542833487,-19610.625160163356,-19615.5485753477,-19604.848147890523,-19618.414356004196,-19620.133662392716,-19618.783867506776,-19612.243522419554,-19605.576767573064,-19603.723553068972,-19606.224976849815,-19617.625300626656,-19620.330564566895,-19618.500860441996,-19620.75255760149,-19609.104095493592,-19614.25672884409,-19614.895804389063,-19619.24658619979,-19616.380181700893,-19612.29739508645,-19610.871099800326,-19611.154018905054,-19607.42716575239,-19617.740392096825,-19610.631579249282,-19616.933347204085,-19608.560803742617,-19616.09287843745,-19613.08045924734,-19616.058103177733,-19614.785657397944,-19620.440054627605,-19618.574640400642,-19614.63763725341,-19614.886656485243,-19617.610675525,-19615.921253847435,-19615.674718001315,-19617.71944702238,-19618.876470394443,-19619.88922927587,-19615.604533060003,-19617.961964215076,-19618.990578978937,-19619.41105162417,-19616.171957601888,-19608.084464279633,-19620.282209554633,-19616.81597551379,-19612.178016484504,-19619.18431627647,-19617.95565924548,-19616.326372895335,-19616.432563402726,-19615.27006966203,-19608.837005250334,-19611.497859712974,-19619.616658085433,-19617.050814553942,-19613.849261056173,-19616.470797986767,-19608.83208048007,-19619.438865816814,-19617.48874583788,-19614.794541172032,-19611.774249493796,-19610.692446525907,-19611.3674929029,-19619.571254888808,-19614.822710469165,-19619.514567091544,-19606.5667088275,-19615.873724833036,-19616.499359862035,-19620.687131455084,-19611.582306418495,-19612.551054254443,-19620.588420840682,-19619.65997909462,-19615.724480229164,-19616.55703231398,-19619.17694382569,-19606.763755314965,-19608.88692084528,-19605.10294602179,-19615.829336485363,-19619.035492220886,-19605.364555946784,-19617.134460766134,-19615.11870259598,-19603.35830264816,-19609.749016501217,-19619.40520011528,-19616.60025304398,-19616.13742580218,-19613.99604052056,-19609.782193137366,-19605.77827573878,-19615.90875592747,-19619.692972393605,-19616.235587411837,-19615.541272500534,-19606.858102734775,-19617.10389056642,-19617.642339938728,-19609.51257292312,-19614.39904250775,-19618.15035731439,-19613.118051278994,-19613.08042087366,-19619.165212607586,-19618.51680442575,-19616.883404429154,-19616.99208826993,-19619.672360310517,-19610.78916257978,-19619.305186682242,-19611.818844433685,-19615.21106299239,-19607.678149632677,-19611.457614926003,-19616.499241644928,-19612.460571425403,-19607.231572458822,-19618.888816444105,-19610.21556233921,-19616.932392904335,-19608.74621753015,-19617.018804890587,-19618.82219215883,-19610.967015836584,-19615.866436050615,-19619.3007109068,-19615.753944656386,-19606.95947250089,-19613.919345014983,-19616.972715689713,-19618.96236619157,-19618.86241449453,-19613.76801788232,-19617.61462160949,-19613.413298659463,-19619.714102885388,-19611.28243485244,-19618.903722331692,-19621.083307263565,-19617.554170630094,-19618.314616435797,-19617.261370899163,-19609.47696490267,-19611.585836250866,-19618.904502785947,-19618.360894840247,-19619.41487755284,-19619.278968815244,-19616.092086500754,-19612.36942314947,-19604.166056594164,-19615.209874091466,-19618.60067633044,-19620.914391478575,-19612.853957663796,-19619.367045725598,-19619.487243934098,-19606.015799436736,-19609.567516617302,-19614.673011026614,-19618.807422317266,-19618.216083409978,-19611.60610589062,-19617.515728471815,-19610.95813102608,-19616.633278116158,-19612.10262565071,-19611.46587148621,-19616.896440626955,-19617.617090540483,-19618.70145935257,-19609.768340294402,-19617.276471913123,-19616.956356375096,-19611.227649874323,-19604.919944200126,-19607.645264792045,-19618.986813165433,-19612.508553021144,-19612.321108177097,-19617.743171625218,-19611.744875690154,-19619.950004843176,-19611.35324487001,-19611.431547342676,-19609.250558062427,-19620.824150531316,-19615.49729765134,-19618.91162868345,-19610.93623951003,-19603.31164306971,-19613.79212236081,-19603.924988151255,-19612.954394188495,-19618.28099728418,-19615.476113687713,-19620.21375253866,-19614.875671142272,-19610.39478210528,-19619.962929052315,-19616.012801716905,-19614.785180765004,-19609.776492107012,-19614.938104168854,-19619.225206681407,-19617.60537161246,-19618.536898612725,-19620.440225762224,-19609.750850952558,-19609.251662935527,-19612.80443014251,-19619.173873874213,-19608.54509337685,-19608.34376717136,-19620.281332296858,-19617.631988164194,-19617.881268465153,-19618.578648816172,-19616.098306492735,-19613.33868525127,-19608.629902681467,-19618.103384682832,-19613.192339773905,-19615.221587671294,-19612.42954088223,-19614.83027545403,-19613.770031912918,-19618.74712509019,-19608.80853977304,-19612.695395523813,-19605.843865209896,-19619.283645200336,-19614.425083195772,-19620.50560471633,-19616.560446816075,-19612.664943864904,-19616.535566055238,-19608.19462025722,-19617.942417022605,-19619.136205238803,-19612.159729246323,-19615.591696530857,-19617.408626520646,-19619.900462552814,-19617.244181151164,-19616.95375297035,-19614.74155026457,-19616.665788740695,-19620.20529771016,-19613.653671011612,-19611.14683816811,-19617.042799042687,-19617.875576838902,-19617.09501745869,-19616.650281889924,-19613.831913554182,-19611.15956118272,-19616.173020160964,-19619.990337014464,-19616.25249034707,-19611.567641234684,-19611.629880655335,-19611.07207029687,-19618.417898625758,-19612.241871693237,-19618.27984069449,-19610.879541935763,-19603.40905881196,-19618.37466593945,-19618.6060019557,-19614.540436694046,-19613.538205879166
